Date,Ticker,Open Price,Close Price,High Price,Low Price,Volume Traded,Market Cap,PE Ratio,Dividend Yield,EPS,52 Week High,52 Week Low,Sector
28-07-2025,ADBE,611.68,596.5,616.09,593.72,28998252,2.58483E+11,46.17,0,12.92,805.1,445.99,Technology
28-07-2025,ADP,255.88,261.62,265.41,254.63,14208780,1.07726E+11,31.62,2.19,8.27,290.36,201.16,Financials
28-07-2025,AMD,170.1,172.45,173.89,168.63,29058654,2.61288E+11,35.82,0,4.81,222.42,142.1,Technology
28-07-2025,AMGN,297.97,292.29,299.43,289.32,9790865,1.48541E+11,14.87,3.28,19.66,372.51,197.12,Healthcare
28-07-2025,AMT,205.27,203.68,207,203.14,4685515,94388292683,28.79,2.39,7.07,229.25,132.59,Real Estate
28-07-2025,AMZN,181.92,184.2,186.88,179.21,29720671,1.89463E+12,34.18,0,5.39,240.63,145.99,Consumer Discretionary
28-07-2025,AVGO,1738.86,1746.96,1758.3,1714.08,34504980,8.01546E+11,34.65,1.83,50.42,2321.36,1270.19,Technology
28-07-2025,BAC,45.86,46.65,46.99,45.76,12154328,3.47163E+11,13.64,1.9,3.42,50.56,41.47,Financials
28-07-2025,BKNG,3724.3,3727.72,3758.82,3706.23,5583986,1.34198E+11,19.68,0,189.42,4225.26,3391.92,Consumer Discretionary
28-07-2025,BLK,877.78,879.35,889.05,871.27,4492598,1.35671E+11,25.04,2.44,35.12,1181.62,792.53,Financials
28-07-2025,BMY,54.51,55.48,55.71,54.3,13170326,1.05916E+11,11,4.87,5.04,67.26,38.33,Healthcare
28-07-2025,BRK.B,437.81,429.98,442.27,427.43,24266507,8.89614E+11,17.9,0,24.02,472.72,334.58,Financials
28-07-2025,C,64.53,65.64,65.82,63.99,9999451,1.26231E+11,10.15,4.14,6.47,74.78,55.15,Financials
28-07-2025,CAT,385.5,389.2,393.69,382.07,11812640,2.02384E+11,16.56,1.97,23.5,456.63,341.72,Industrials
28-07-2025,CB,237.26,236.28,239.41,235,3900448,91618775510,12.35,2.06,19.13,318.39,181.15,Financials
28-07-2025,COST,898.15,885.58,909.86,879.19,12895782,3.84595E+11,35.89,0.46,24.67,1081.5,742.76,Consumer Staples
28-07-2025,CRM,282.72,284.55,286.82,279.78,13031295,2.69029E+11,41.05,0,6.93,336.14,223.6,Technology
28-07-2025,CVX,168.41,170.54,172.01,167.44,19664656,3.04348E+11,14.02,3.22,12.16,188.38,138.68,Energy
28-07-2025,DIS,110.92,113.31,114.29,110.14,4565631,1.95535E+11,36.63,0,3.09,125.57,75.22,Communication Services
28-07-2025,DUK,112.43,112.47,114.02,112.01,9514941,83841272727,18.78,4.17,5.99,121.85,93.76,Utilities
28-07-2025,ELV,544.06,534.13,546.68,528.29,2726235,1.203E+11,17.07,1.04,31.29,673.5,460.01,Healthcare
28-07-2025,GE,178.31,181.18,181.76,177.25,3128716,1.91533E+11,28.87,0.43,6.28,202.25,157.19,Industrials
28-07-2025,GILD,75.45,77.15,78.28,74.95,8256835,91615625000,20.28,3.55,3.8,88.71,59.55,Healthcare
28-07-2025,GOOGL,176.44,179.28,181.01,174.9,33243190,2.13308E+12,27.16,0,6.6,213.98,147.79,Communication Services
28-07-2025,GS,452.54,455.73,459.87,449.52,5247598,1.53561E+11,15.79,2.22,28.86,562.52,341.21,Financials
28-07-2025,HD,363.66,360.66,368.74,359.73,31607885,3.75482E+11,23.35,2.37,15.45,470.11,329.76,Consumer Discretionary
28-07-2025,HON,215.99,217.88,221.12,212.83,6532213,1.46942E+11,23.92,2.05,9.11,283.62,184.36,Industrials
28-07-2025,IBM,199.88,192.97,201.51,190.97,13663651,1.73178E+11,21.62,3.19,8.93,234,140.64,Technology
28-07-2025,INTC,33.95,34.06,34.29,33.6,6955428,1.31374E+11,17.54,1.52,1.94,39.27,25.57,Technology
28-07-2025,INTU,625.95,618.38,635.22,613.43,6335259,1.66487E+11,67.68,0.56,9.14,800.85,426.28,Technology
28-07-2025,ISRG,474.18,472.02,479.48,470.14,5614333,1.5905E+11,48.89,0,9.65,538.99,376.38,Healthcare
28-07-2025,JNJ,168.77,166.55,170.86,164.8,13823226,4.20126E+11,14.96,2.6,11.13,186.71,119.92,Healthcare
28-07-2025,JPM,207.33,210.27,212.29,204.74,29095841,5.87743E+11,11.79,2.29,17.83,275.55,188.78,Financials
28-07-2025,KO,66.46,65.5,66.66,65.01,27080260,2.85639E+11,23.03,2.76,2.84,74.65,54.97,Consumer Staples
28-07-2025,LLY,927.71,930.89,941.92,918.79,31643592,8.32902E+11,47.03,1.14,19.79,1121.26,853.79,Healthcare
28-07-2025,LMT,491.61,486.14,493.96,479.24,3854496,1.16471E+11,15.51,2.56,31.34,612.96,405.68,Industrials
28-07-2025,LOW,249.87,245.19,252.56,243.03,2864959,1.5512E+11,18.71,1.86,13.1,316.19,208.41,Consumer Discretionary
28-07-2025,MA,481.34,480.14,486.52,477.9,22619695,4.50131E+11,34.64,0.48,13.86,537.71,344.14,Financials
28-07-2025,MDLZ,71.68,71.67,71.94,71.09,2860648,92008783784,19.11,1.99,3.75,93.96,49.04,Consumer Staples
28-07-2025,MDT,88.93,90.26,91.11,87.96,2164194,1.15332E+11,17.47,2.99,5.17,119.97,78.9,Healthcare
28-07-2025,META,520.31,516.76,527.58,509.69,70335148,1.4326E+12,19.1,0.42,27.06,610.94,379.88,Communication Services
28-07-2025,MMC,207.4,209.54,210.8,204.66,5866546,1.02333E+11,24.07,1.9,8.71,250.57,192.22,Financials
28-07-2025,MRK,134.75,136.22,137.94,133.32,21983434,3.35311E+11,17.29,2.7,7.88,178.34,101.09,Healthcare
28-07-2025,MS,102.03,99.6,102.81,98.89,9370460,1.6434E+11,10.47,3.23,9.51,115.31,82.29,Financials
28-07-2025,MSFT,439.3,447.47,453.45,436.74,47519950,3.18887E+12,32.24,0.72,13.88,550.07,378.59,Technology
28-07-2025,NEE,78.33,78.31,78.66,77.62,14365421,1.61514E+11,25.03,3.05,3.13,86.1,58.34,Utilities
28-07-2025,NFLX,669.56,653.95,679.42,644.86,29623029,2.71268E+11,36.54,0,17.9,797.93,461.59,Communication Services
28-07-2025,NKE,85.97,86.85,87.21,85.7,8408893,1.30275E+11,25.22,1.1,3.44,106.59,71.38,Consumer Discretionary
28-07-2025,NOW,821.98,842.89,854.39,814.93,5889950,1.73536E+11,77.62,0,10.86,1103.95,699.52,Technology
28-07-2025,NVDA,487.97,495.06,499.6,486.36,36470627,2.77234E+12,50.92,0,9.72,638.14,384.3,Technology
28-07-2025,ORCL,151.86,148.92,153.71,147.95,15423519,4.24043E+11,26.4,1.03,5.64,168.62,112.19,Technology
28-07-2025,PEP,189.09,189.27,190.67,187.44,8836819,2.47103E+11,26.51,2.95,7.14,249.1,163.35,Consumer Staples
28-07-2025,PFE,28.96,29.26,29.59,28.88,13698790,1.55739E+11,13.28,5.27,2.2,35.2,26.58,Healthcare
28-07-2025,PG,171.03,174.8,175.64,169.88,23410985,3.952E+11,26.76,2.55,6.53,212.92,125.71,Consumer Staples
28-07-2025,PLD,131.19,132.23,133.32,129.27,11012306,1.27144E+11,32.92,3.11,4.02,165.82,93.78,Real Estate
28-07-2025,PM,106.76,107.31,107.94,105.38,11108837,1.60965E+11,16.64,4.39,6.45,121.4,72.81,Consumer Staples
28-07-2025,PYPL,70.3,69.86,70.75,68.96,11457398,74850000000,19.02,0,3.67,82.55,51.68,Financials
28-07-2025,QCOM,217.99,216.93,219.64,214.2,21846675,2.2702E+11,17.04,1.66,12.73,291.52,170.58,Technology
28-07-2025,REGN,1119.85,1128.12,1131.87,1107.13,3941051,1.1794E+11,18.32,0,61.58,1410.29,894.84,Healthcare
28-07-2025,RTX,122.34,124.12,125.9,121.42,12459531,1.63733E+11,17.51,2.25,7.09,154.05,88.13,Industrials
28-07-2025,SCHW,80.19,79.48,80.7,78.94,13044368,1.34123E+11,15.76,1.2,5.04,90.64,70.21,Financials
28-07-2025,SO,86.01,86.81,87.08,85.02,2526360,89873882353,15.65,3.74,5.55,103.15,76.94,Utilities
28-07-2025,SPGI,446.26,455.92,459.15,440.09,12115838,1.43714E+11,33.4,0.81,13.65,499.09,388.63,Financials
28-07-2025,SYK,362.52,365.23,366.58,361.61,5611914,1.3326E+11,31.31,0.88,11.66,491.56,296.01,Healthcare
28-07-2025,T,22.79,23.03,23.16,22.59,10684609,1.4805E+11,9.01,7.38,2.56,30.9,18.28,Communication Services
28-07-2025,TJX,119.99,119.14,121.29,117.81,5970004,1.34033E+11,24.97,1.19,4.77,138.68,99.79,Consumer Discretionary
28-07-2025,TMO,561.57,566.71,574.96,559.78,34366107,2.14959E+11,26.95,0.29,21.03,642.99,398.77,Healthcare
28-07-2025,TSLA,263.58,265.24,266.82,260.53,24139984,8.67131E+11,58.6,0,4.53,318.67,209.28,Consumer Discretionary
28-07-2025,TXN,205.99,200.74,207.39,198.41,2162359,1.81156E+11,25.79,2.39,7.78,267.99,170.69,Technology
28-07-2025,UBER,70.02,69.33,71.02,68.72,2776496,1.34038E+11,24.48,0,2.83,81.96,61.04,Technology
28-07-2025,UNH,617.44,606.34,619.57,602.25,14785643,5.55812E+11,23.77,1.14,25.51,657,465.31,Healthcare
28-07-2025,UNP,264.31,261.16,266.56,259.65,9932661,1.58744E+11,23.21,2.12,11.25,309.17,177.4,Industrials
28-07-2025,UPS,151.83,153.95,155.75,150.73,13601032,1.24153E+11,18.22,3.02,8.45,193.75,136.73,Industrials
28-07-2025,V,297.72,300,303.9,296.08,11727776,6E+11,31.39,0.64,9.56,328.8,217.3,Financials
28-07-2025,VRTX,498.52,486.25,503.08,480.82,10308091,1.26628E+11,30.27,0,16.06,561.14,327.2,Healthcare
28-07-2025,VZ,42.73,43.41,43.62,42.31,7825012,1.68817E+11,9.4,6.18,4.62,51.4,37.04,Communication Services
28-07-2025,WMT,70.9,71.35,71.84,70.13,17170418,5.58825E+11,32.1,1.3,2.22,95.05,56,Consumer Staples
28-07-2025,XOM,115.82,113.41,117.43,111.84,31651265,4.44382E+11,14.01,3.43,8.09,134.3,91.65,Energy
28-07-2025,ZTS,148.87,147.16,150.72,145.46,13074745,66712533333,23.04,0.66,6.39,166.82,118.05,Healthcare
29-07-2025,AAPL,198.3,204.27,206.65,195.76,40853508,3.1886E+12,29.18,0.52,7,235.28,175.61,Technology
29-07-2025,ABBV,177.92,180.91,181.62,176.99,30592658,3.07299E+11,17.11,3.22,10.57,218.19,132.79,Healthcare
29-07-2025,ABT,119.01,121.93,122.79,118.24,22839159,2.03217E+11,19.79,1.68,6.16,131.71,81.86,Healthcare
29-07-2025,ADBE,609.33,621.32,626.58,605.21,29346644,2.69239E+11,50.69,0,12.26,697.74,473.1,Technology
29-07-2025,ADP,245.94,243.01,249.45,241.73,10751607,1.00063E+11,26.55,1.94,9.15,277.65,181.49,Financials
29-07-2025,AMD,155.5,151.85,156.8,150.17,20964246,2.30076E+11,46.23,0,3.28,168.13,128.07,Technology
29-07-2025,AMGN,313.92,317.84,320.1,311.89,5566652,1.61525E+11,14.34,2.93,22.16,409.7,271.6,Healthcare
29-07-2025,AMT,200.78,198.43,203.39,196.94,12398328,91955365854,28.92,2.5,6.86,243.25,149.03,Real Estate
29-07-2025,AMZN,177.02,173.08,177.91,172.11,57925388,1.78025E+12,32.27,0,5.36,224.42,125.01,Consumer Discretionary
29-07-2025,AVGO,1691.14,1636.81,1702.13,1613.9,10127490,7.51007E+11,28.98,1.63,56.48,2100.61,1152.9,Technology
29-07-2025,BAC,40.06,39.44,40.45,39.34,10307578,2.93507E+11,12.97,2.07,3.04,47.85,30.21,Financials
29-07-2025,BKNG,3836.31,3880.21,3926.05,3794.54,11597988,1.39688E+11,23.16,0,167.54,4256.95,2537.75,Consumer Discretionary
29-07-2025,BLK,869.25,878.94,883.78,857.7,9910463,1.35608E+11,23.25,2.33,37.8,1182.72,649.68,Financials
29-07-2025,BMY,52.11,51.39,52.36,51.18,12569214,98108181818,10.48,4.93,4.9,67.08,45.49,Healthcare
29-07-2025,BRK.B,446.04,448.06,450.65,440.81,20171855,9.27021E+11,17.06,0,26.26,511.76,384.3,Financials
29-07-2025,C,65.21,64.29,66.04,63.69,6516131,1.23635E+11,11.42,3.42,5.63,70.5,50.79,Financials
29-07-2025,CAT,364.74,356.39,367.28,355.16,10416237,1.85323E+11,15.31,2.08,23.28,386.95,316.78,Industrials
29-07-2025,CB,242.71,237.89,243.25,234.52,3532870,92243061224,13.31,2.07,17.87,302.78,167.93,Financials
29-07-2025,COST,877.57,887.25,898.5,866.96,17027678,3.8532E+11,37.61,0.48,23.59,1155.36,732.09,Consumer Staples
29-07-2025,CRM,272.3,276.38,277.06,271.73,10328854,2.61305E+11,41.85,0,6.6,333.72,248.69,Technology
29-07-2025,CVX,167.83,163.79,169.66,161.85,11135663,2.92302E+11,15.3,2.75,10.71,218.92,114.82,Energy
29-07-2025,DIS,115.69,113.11,116.95,112.21,12743473,1.9519E+11,31.06,0,3.64,133.45,78.79,Communication Services
29-07-2025,DUK,111.59,111.93,113.03,109.96,12586571,83438727273,21.83,4.04,5.13,125.4,87.34,Utilities
29-07-2025,ELV,544.41,535.65,550.95,531.96,12382045,1.20642E+11,14.88,1.13,36,628.33,421.59,Healthcare
29-07-2025,GE,178.16,177.91,178.74,177.3,3671875,1.88076E+11,28.69,0.43,6.2,219.9,135.31,Industrials
29-07-2025,GILD,80.41,81.35,81.67,79.27,13177855,96603125000,17.72,3.86,4.59,94.11,62.78,Healthcare
29-07-2025,GOOGL,181.55,178.92,182.54,176.65,63560200,2.12879E+12,26.06,0,6.87,216.01,144.88,Communication Services
29-07-2025,GS,473.8,482.86,486.26,470.61,7123205,1.62703E+11,15.07,2.09,32.04,612.17,439.91,Financials
29-07-2025,HD,364.71,359.27,368.95,356.38,24694670,3.74035E+11,23.46,2.09,15.31,430.84,304.04,Consumer Discretionary
29-07-2025,HON,209.04,210.04,213.04,207.57,9097849,1.41655E+11,29.09,1.96,7.22,233.56,172.37,Industrials
29-07-2025,IBM,199.25,196.5,201.15,193.92,9506620,1.76346E+11,21.35,3.81,9.2,217.13,131.77,Technology
29-07-2025,INTC,35.99,34.89,36.37,34.78,6585836,1.34576E+11,16.25,1.52,2.15,42.98,30.14,Technology
29-07-2025,INTU,659.97,645.57,666.27,640.32,4077027,1.73807E+11,63.53,0.6,10.16,860.27,546.25,Technology
29-07-2025,ISRG,464.66,454.03,471.32,451.3,3645142,1.52988E+11,59.36,0,7.65,575.16,325.95,Healthcare
29-07-2025,JNJ,174.18,173.97,175.71,173.11,34061395,4.38843E+11,14.84,2.6,11.72,223.1,136.41,Healthcare
29-07-2025,JPM,210.02,211.91,212.9,207.77,16276011,5.92327E+11,13.98,2.34,15.16,272.03,172.6,Financials
29-07-2025,KO,65.85,66.14,67.07,65.05,20010953,2.8843E+11,23.32,3.05,2.84,87.47,49.2,Consumer Staples
29-07-2025,LLY,964.95,956.2,972.92,949.15,9456000,8.55547E+11,52.29,1.27,18.29,1275.87,859.31,Healthcare
29-07-2025,LMT,480.85,489.86,495.39,474.27,13695042,1.17362E+11,17.39,2.85,28.17,594.66,404.4,Industrials
29-07-2025,LOW,235.63,236.69,238.29,233.4,13501041,1.49743E+11,23.14,1.95,10.23,301.92,212.68,Consumer Discretionary
29-07-2025,MA,477.35,476.67,484.03,469.98,29226686,4.46878E+11,33.02,0.45,14.44,566.7,420.97,Financials
29-07-2025,MDLZ,75.76,75.96,76.3,75.48,9103825,97516216216,17.99,2.33,4.22,89.71,61.38,Consumer Staples
29-07-2025,MDT,91.86,89.73,92.95,89.39,3249014,1.14655E+11,17.63,3.01,5.09,111.97,64.5,Healthcare
29-07-2025,META,485.03,475.87,487.81,469.39,75117366,1.31924E+12,24.19,0.42,19.67,602.98,403.99,Communication Services
29-07-2025,MMC,206.15,209.28,212.28,204.97,5034705,1.02207E+11,24.26,1.78,8.63,254.54,187.38,Financials
29-07-2025,MRK,131.32,132.22,133.02,130.64,17974193,3.25465E+11,16.87,2.84,7.84,176.37,93.7,Healthcare
29-07-2025,MS,104.95,102.72,105.89,102.06,2005507,1.69488E+11,11.22,3,9.16,112.47,85.82,Financials
29-07-2025,MSFT,416.06,430.51,435.24,411.74,28597185,3.068E+12,29.91,0.74,14.39,565.51,395.87,Technology
29-07-2025,NEE,75.72,74.73,76.72,74,2565954,1.54131E+11,24.83,2.73,3.01,93.09,52.73,Utilities
29-07-2025,NFLX,693.45,694.33,699.46,691.38,21662078,2.88018E+11,38.82,0,17.89,916.26,548.09,Communication Services
29-07-2025,NKE,93.14,91.76,93.63,91.16,10245393,1.3764E+11,25.71,0.95,3.57,104.53,68.81,Consumer Discretionary
29-07-2025,NOW,844.51,869.4,877.13,835.67,13439681,1.78994E+11,87.57,0,9.93,1062.03,659.87,Technology
29-07-2025,NVDA,483.59,475.39,485.56,470.48,66170702,2.66218E+12,47.12,0,10.09,560.96,410.36,Technology
29-07-2025,ORCL,145.67,150.67,152.67,143.56,30552811,4.29026E+11,20.84,1,7.23,166.25,116.96,Technology
29-07-2025,PEP,182.67,183.28,184.3,181.97,25786965,2.39282E+11,22.9,2.71,8,221.51,151.68,Consumer Staples
29-07-2025,PFE,29.3,28.85,29.48,28.65,6041692,1.53556E+11,11.11,5.88,2.6,31.17,24.48,Healthcare
29-07-2025,PG,166.42,163.84,166.82,163.18,27499105,3.70421E+11,24.4,2.39,6.71,218.8,128.1,Consumer Staples
29-07-2025,PLD,126.17,128.89,129.38,125.67,7144717,1.23933E+11,34.79,2.74,3.7,171.77,110.23,Real Estate
29-07-2025,PM,109.26,110.13,111.27,108.8,7991951,1.65195E+11,17.63,4.36,6.25,146.07,75.97,Consumer Staples
29-07-2025,PYPL,68.66,66.99,69.27,66.01,13354165,71775000000,19.77,0,3.39,86.24,49.25,Financials
29-07-2025,QCOM,208.45,203.65,210.4,202.14,13982971,2.13122E+11,19.78,1.98,10.3,266.82,137.46,Technology
29-07-2025,REGN,1072.66,1085.05,1099.19,1058.7,11239340,1.13437E+11,19.52,0,55.59,1346.87,959,Healthcare
29-07-2025,RTX,117.22,115.74,117.93,114.01,13227812,1.52678E+11,19.2,2.33,6.03,142.35,86.18,Industrials
29-07-2025,SCHW,76.62,76.81,77.75,75.55,13946807,1.29617E+11,18.8,1.23,4.09,85.35,51.81,Financials
29-07-2025,SO,83.13,82.08,83.4,81.02,14693387,84976941176,16.08,3.78,5.1,94.72,71.55,Utilities
29-07-2025,SPGI,474.79,472.93,478.73,468.63,10426242,1.49076E+11,36.73,0.74,12.88,566.84,388.51,Financials
29-07-2025,SYK,366.82,370.16,374.27,365.49,4345904,1.35058E+11,27.88,0.93,13.28,495.41,326.25,Healthcare
29-07-2025,T,20.13,19.79,20.39,19.58,10444513,1.27221E+11,7.46,7.5,2.65,25.64,14.61,Communication Services
29-07-2025,TJX,122.78,121.27,124.08,119.88,2476205,1.36429E+11,20.63,1.16,5.88,139.01,91.44,Consumer Discretionary
29-07-2025,TMO,591.15,584.77,598.98,581.72,10430205,2.21809E+11,30.55,0.31,19.14,680.25,534.3,Healthcare
29-07-2025,TSLA,273.54,271.62,276.45,267.9,22636233,8.87988E+11,48.78,0,5.57,365.33,179.95,Consumer Discretionary
29-07-2025,TXN,202.95,197.16,205.17,194.76,3286236,1.77925E+11,25.03,2.59,7.88,229.03,151.64,Technology
29-07-2025,UBER,78.59,77.25,79.41,76.48,4136502,1.4935E+11,26.87,0,2.87,103.89,63.44,Technology
29-07-2025,UNH,608.55,593.89,612.65,587.87,32322812,5.44399E+11,25.41,1.18,23.37,680.4,407.87,Healthcare
29-07-2025,UNP,256.47,255.4,257.39,253.38,8228020,1.55243E+11,21.06,1.91,12.13,320.68,233.2,Industrials
29-07-2025,UPS,163.83,164.04,165.23,163.05,8356758,1.3229E+11,16.4,3.02,10,196.38,109.63,Industrials
29-07-2025,V,279.29,274.47,283.44,271.37,20568638,5.4894E+11,35.15,0.76,7.81,321.29,196.3,Financials
29-07-2025,VRTX,475.4,485.22,492.24,472.68,8325705,1.26359E+11,27.74,0,17.49,572.15,366.24,Healthcare
29-07-2025,VZ,47.27,47.73,48.08,46.74,6105415,1.85617E+11,8.6,6.64,5.55,61.32,35.45,Communication Services
29-07-2025,WMT,74.97,74.69,75.65,74.49,26580860,5.84985E+11,30.53,1.32,2.45,92.52,59.67,Consumer Staples
29-07-2025,XOM,118.7,117.63,119.28,117.03,25278542,4.60918E+11,13.63,2.97,8.63,152.61,84.35,Energy
29-07-2025,ZTS,151.99,154.06,155.92,150.35,5193986,69840533333,23.12,0.72,6.66,204.89,108.69,Healthcare
30-07-2025,AAPL,202.28,195.24,204.3,193.67,80205301,3.04765E+12,31.36,0.46,6.23,246.38,155.68,Technology
30-07-2025,ABBV,183.11,181.08,185.51,179.07,27365856,3.07588E+11,17.69,3.57,10.24,196.81,120.13,Healthcare
30-07-2025,ABT,123.99,123.97,125.6,123.24,28350098,2.06617E+11,25.28,1.67,4.9,164.27,81.91,Healthcare
30-07-2025,ADBE,590.6,608.64,610.25,584.05,8468524,2.63744E+11,38.35,0,15.87,756.43,396.15,Technology
30-07-2025,ADP,261.81,258.84,264.98,258.22,9636658,1.06581E+11,29.46,2.05,8.79,291.37,234.79,Financials
30-07-2025,AMD,172.63,171.33,174.65,169.84,25135548,2.59591E+11,45.86,0,3.74,201.45,115.29,Technology
30-07-2025,AMGN,301.85,304.76,306.39,299.61,12294146,1.54878E+11,15.4,3.25,19.79,333.43,266.2,Healthcare
30-07-2025,AMT,212.19,215.67,216.26,209.91,12413378,99944634146,27.33,2.29,7.89,283.51,168.84,Real Estate
30-07-2025,AMZN,175.65,171.32,177.52,169.47,76453520,1.76215E+12,40.02,0,4.28,227.53,148.61,Consumer Discretionary
30-07-2025,AVGO,1738.27,1759.19,1780.5,1717.8,22867529,8.07158E+11,32.91,1.85,53.45,1962.77,1229.5,Technology
30-07-2025,BAC,43.61,44.53,44.91,43.46,23699641,3.31386E+11,15.94,2.17,2.79,55.34,34.99,Financials
30-07-2025,BKNG,3728.2,3645.06,3764.91,3598.74,4082585,1.31222E+11,23.32,0,156.31,4705.49,3201.51,Consumer Discretionary
30-07-2025,BLK,879.96,878.78,881.77,869.43,14894848,1.35583E+11,21.72,2.29,40.46,991.06,614.55,Financials
30-07-2025,BMY,53.88,53.32,54.47,52.79,8441891,1.01793E+11,12.21,4.62,4.37,65.82,45.4,Healthcare
30-07-2025,BRK.B,443.25,445.96,448.41,441.09,21696306,9.22676E+11,16.95,0,26.31,539.2,369.61,Financials
30-07-2025,C,62.99,61.46,63.76,61.2,11189367,1.18192E+11,12.32,3.91,4.99,68.96,54.25,Financials
30-07-2025,CAT,385.52,391.72,395.05,381.38,10925903,2.03694E+11,15.27,2.15,25.65,447.58,269.58,Industrials
30-07-2025,CB,242.73,239.18,245.41,236.74,11786669,92743265306,13.55,1.9,17.65,303.2,175.59,Financials
30-07-2025,COST,884.9,879.86,887.72,874.66,17101406,3.82111E+11,45.77,0.53,19.22,969.95,782.61,Consumer Staples
30-07-2025,CRM,271.8,278.4,279.76,268.77,26397419,2.63215E+11,38.45,0,7.24,306.79,242.88,Technology
30-07-2025,CVX,160.28,165.34,166.71,158.04,30031527,2.95068E+11,16.66,2.89,9.92,191.48,124.2,Energy
30-07-2025,DIS,110.85,108.76,111.71,108.17,6531850,1.87683E+11,39.44,0,2.76,136.4,76.94,Communication Services
30-07-2025,DUK,114.83,115.66,117.18,114.6,13377951,86219272727,16.7,3.72,6.93,128.95,84.94,Utilities
30-07-2025,ELV,574.89,586.35,588.87,566.72,2033701,1.32061E+11,17.26,1.09,33.97,652.85,418.21,Healthcare
30-07-2025,GE,169.91,171.39,173.68,168.34,3559078,1.81184E+11,31.62,0.41,5.42,217.86,149.75,Industrials
30-07-2025,GILD,77.16,78.25,79.26,76.76,14615190,92921875000,19.62,3.57,3.99,84.71,58.29,Healthcare
30-07-2025,GOOGL,174.37,174.93,177.53,173.96,88854191,2.08132E+12,22.11,0,7.91,198.47,137.58,Communication Services
30-07-2025,GS,460.16,455.49,463.41,450.1,2363849,1.5348E+11,12.28,2.11,37.09,587.47,373.26,Financials
30-07-2025,HD,376.81,370.74,381.68,369.57,23762494,3.85976E+11,27.24,2.51,13.61,436.92,318.15,Consumer Discretionary
30-07-2025,HON,215.24,219.02,220.61,214.62,6858598,1.47711E+11,26.18,2.01,8.37,256.09,156.94,Industrials
30-07-2025,IBM,203.32,204.34,206.04,201.21,3911027,1.83382E+11,21.57,3.19,9.47,262.17,159.22,Technology
30-07-2025,INTC,32.73,32.33,33.2,31.98,2660171,1.24701E+11,17.27,1.64,1.87,37.39,25.95,Technology
30-07-2025,INTU,649.74,628.6,653.6,619.95,2739085,1.69238E+11,67.72,0.59,9.28,693.58,494.83,Technology
30-07-2025,ISRG,477.51,471.96,483.32,469.71,13092021,1.5903E+11,47.95,0,9.84,553,315.2,Healthcare
30-07-2025,JNJ,160.76,163.54,164.53,160.32,12396477,4.12533E+11,17.27,2.92,9.47,178.15,126.12,Healthcare
30-07-2025,JPM,201.91,198.44,204.61,197.68,22150292,5.54676E+11,11.56,2.58,17.17,229.37,181.56,Financials
30-07-2025,KO,69.24,68.63,69.44,67.69,26954412,2.99289E+11,29.31,2.65,2.34,87.89,53.8,Consumer Staples
30-07-2025,LLY,972.47,976.67,989.91,966.7,20726650,8.73863E+11,49.88,1.2,19.58,1244.97,810.62,Healthcare
30-07-2025,LMT,466.29,473.05,476.87,461.4,3127763,1.13335E+11,18.3,2.63,25.85,606.16,425.63,Industrials
30-07-2025,LOW,245.35,240.27,247.9,238.6,9416747,1.52008E+11,23.97,1.67,10.02,299.33,195.16,Consumer Discretionary
30-07-2025,MA,474.32,465.78,480.14,462.51,9818395,4.36669E+11,36.51,0.49,12.76,591.38,316.45,Financials
30-07-2025,MDLZ,72.08,73.47,74.5,71.9,10260876,94319594595,21.99,2.07,3.34,87.75,59.93,Consumer Staples
30-07-2025,MDT,93.65,94.16,94.39,92.56,6314457,1.20316E+11,16.22,3.1,5.81,109.84,76.52,Healthcare
30-07-2025,META,499.82,504.28,505.64,497.8,86886423,1.398E+12,20.05,0.43,25.15,649.47,397.39,Communication Services
30-07-2025,MMC,205.04,203.46,206.4,203.04,7975999,99364186047,24.83,1.9,8.19,240.31,186.72,Financials
30-07-2025,MRK,129.63,130.22,131.17,128.79,34372297,3.20542E+11,14.31,2.51,9.1,154.73,103.06,Healthcare
30-07-2025,MS,102.01,99.86,103.28,99.57,7396046,1.64769E+11,10.52,3.03,9.49,114.43,80.52,Financials
30-07-2025,MSFT,451.58,459.71,461.23,446.81,46481617,3.27609E+12,35.14,0.65,13.08,597.16,304.19,Technology
30-07-2025,NEE,82.38,83.47,84.47,82.03,10177640,1.72157E+11,23.37,2.57,3.57,102.91,73.02,Utilities
30-07-2025,NFLX,664.22,676.35,683.02,654.48,9017133,2.8056E+11,42.4,0,15.95,748.7,553.68,Communication Services
30-07-2025,NKE,94.06,94.09,95.07,93.15,13387781,1.41135E+11,25.83,0.9,3.64,105.41,66.84,Consumer Discretionary
30-07-2025,NOW,853.97,830.44,864.43,826.45,3134631,1.70973E+11,74.81,0,11.1,964.48,709.66,Technology
30-07-2025,NVDA,501.32,507.13,509.72,497.92,35976815,2.83993E+12,48.45,0,10.47,629.06,384.31,Technology
